Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Total Deaths per 100rb,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
1/8/2022,ID-NT,Nusa Tenggara Timur,4,1,1,2,64297,1349,62872,76,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.74,11881.94,0.18,249.29,24.93,2.10%,97.78%,1.33,
1/8/2022,ID-PA,Papua,2,0,0,2,34386,560,33708,118,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.46,7922.41,0.00,129.02,12.90,1.63%,98.03%,2.00,1.00
1/8/2022,ID-PB,Papua Barat,12,0,7,5,23734,357,23320,57,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,10.52,20806.50,0.00,312.97,31.30,1.50%,98.26%,4.00,1.00
1/8/2022,ID-RI,Riau,1,0,5,-4,128939,4118,124493,328,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.16,21227.67,0.00,677.96,67.80,3.19%,96.55%,,0.00
1/8/2022,ID-SR,Sulawesi Barat,1,0,0,1,12370,347,12020,3,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.64,7929.57,0.00,222.44,22.24,2.81%,97.17%,,1.00
1/8/2022,ID-SN,Sulawesi Selatan,5,0,5,0,110030,2241,107752,37,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,0.53,11671.94,0.00,237.72,23.77,2.04%,97.93%,1.25,1.00
1/8/2022,ID-ST,Sulawesi Tengah,0,0,1,-1,47272,1606,45641,25,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.00,15994.22,0.00,543.38,54.34,3.40%,96.55%,0.00,1.00
1/8/2022,ID-SG,Sulawesi Tenggara,0,0,2,-2,20173,528,19640,5,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.00,7654.45,0.00,200.34,20.03,2.62%,97.36%,1.00,1.00
1/8/2022,ID-SA,Sulawesi Utara,3,0,0,3,34819,1064,33633,122,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,1.14,13179.61,0.00,402.74,40.27,3.06%,96.59%,0.60,1.00
1/8/2022,ID-SB,Sumatera Barat,0,0,0,0,89874,2154,87713,7,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0.00,16283.75,0.00,390.27,39.03,2.40%,97.60%,1.00,1.00
1/8/2022,ID-SS,Sumatera Selatan,0,0,0,0,59990,3082,56898,10,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,0.00,7300.23,0.00,375.05,37.51,5.14%,94.85%,1.00,1.00
1/8/2022,ID-SU,Sumatera Utara,0,1,10,-11,106137,2896,103222,19,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.00,7135.31,0.07,194.69,19.47,2.73%,97.25%,0.00,
1/9/2022,ID-AC,Aceh,0,0,0,0,38432,2066,36365,1,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.00,7324.21,0.00,393.73,39.37,5.38%,94.62%,1.00,1.00
1/9/2022,ID-BA,Bali,9,0,1,8,114431,4063,110307,61,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,2.13,27140.98,0.00,963.67,96.37,3.55%,96.40%,1.50,1.00
1/9/2022,ID-BT,Banten,21,0,7,14,132972,2695,130165,112,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,1.96,12401.36,0.00,251.34,25.13,2.03%,97.89%,0.64,1.00
1/9/2022,ID-BE,Bengkulu,0,0,0,0,23105,473,22632,0,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,11555.16,0.00,236.55,23.66,2.05%,97.95%,1.00,1.00
1/9/2022,ID-JK,DKI Jakarta,392,0,111,281,867302,13609,851841,1852,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,36.14,79964.08,0.00,1254.73,125.47,1.57%,98.22%,1.41,1.00
1/9/2022,ID-YO,Daerah Istimewa Yogyakarta,10,0,3,7,157034,5270,151668,96,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,2.75,43247.96,0.00,1451.38,145.14,3.36%,96.58%,10.00,1.00
1/9/2022,ID-GO,Gorontalo,0,0,0,0,11850,461,11388,1,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,10036.84,0.00,390.46,39.05,3.89%,96.10%,1.00,1.00
1/9/2022,IDN,Indonesia,529,2,211,316,4266195,144129,4115958,6108,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.99,16087.59,0.01,543.50,54.35,3.38%,96.48%,1.10,0.33
1/9/2022,ID-JA,Jambi,0,0,0,0,29793,784,29005,4,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.00,8528.47,0.00,224.43,22.44,2.63%,97.36%,1.00,1.00
1/9/2022,ID-JB,Jawa Barat,22,0,30,-8,709053,14756,693833,464,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.49,15700.45,0.00,326.74,32.67,2.08%,97.85%,0.88,1.00
1/9/2022,ID-JT,Jawa Tengah,8,0,6,2,487022,30388,455891,743,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.22,13392.94,0.00,835.66,83.57,6.24%,93.61%,0.89,0.00
1/9/2022,ID-JI,Jawa Timur,16,1,21,-6,400212,29753,370496,-37,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.40,9886.90,0.02,735.02,73.50,7.43%,92.57%,0.55,0.33
1/9/2022,ID-KB,Kalimantan Barat,3,0,3,0,41698,1064,40621,13,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.55,7689.37,0.00,196.21,19.62,2.55%,97.42%,1.00,1.00
1/9/2022,ID-KS,Kalimantan Selatan,0,0,0,0,69961,2392,67563,6,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,0.00,17390.04,0.00,594.57,59.46,3.42%,96.57%,0.00,1.00
1/9/2022,ID-KT,Kalimantan Tengah,2,0,0,2,45673,1434,44208,31,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,0.78,17769.60,0.00,557.91,55.79,3.14%,96.79%,,1.00
1/9/2022,ID-KI,Kalimantan Timur,1,0,1,0,158351,5453,152884,14,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.28,44578.40,0.00,1535.11,153.51,3.44%,96.55%,0.33,1.00
1/9/2022,ID-KU,Kalimantan Utara,0,0,0,0,35963,811,35119,33,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0.00,55463.62,0.00,1250.76,125.08,2.26%,97.65%,0.00,1.00
1/9/2022,ID-BB,Kepulauan Bangka Belitung,1,0,3,-2,52374,1462,50896,16,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.72,37958.58,0.00,1059.60,105.96,2.79%,97.18%,0.50,1.00
1/9/2022,ID-KR,Kepulauan Riau,24,0,0,24,54639,1748,52133,758,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,12.44,28319.17,0.00,905.98,90.60,3.20%,95.41%,0.42,1.00
1/9/2022,ID-LA,Lampung,0,0,0,0,49756,3871,45353,532,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.00,5470.34,0.00,425.59,42.56,7.78%,91.15%,0.00,1.00
1/9/2022,ID-MA,Maluku,0,0,0,0,14596,266,14330,0,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,7902.13,0.00,144.01,14.40,1.82%,98.18%,1.00,1.00
1/9/2022,ID-MU,Maluku Utara,0,0,0,0,12106,303,11802,1,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.00,9256.75,0.00,231.69,23.17,2.50%,97.49%,0.00,1.00
1/9/2022,ID-NB,Nusa Tenggara Barat,0,0,2,-2,27812,818,26928,66,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0.00,5277.17,0.00,155.21,15.52,2.94%,96.82%,1.00,1.00
1/9/2022,ID-NT,Nusa Tenggara Timur,5,1,4,0,64302,1350,62876,76,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.92,11882.87,0.18,249.48,24.95,2.10%,97.78%,1.25,1.00
1/9/2022,ID-PA,Papua,0,0,0,0,34386,560,33708,118,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.00,7922.41,0.00,129.02,12.90,1.63%,98.03%,0.00,1.00
1/9/2022,ID-PB,Papua Barat,1,0,0,1,23735,357,23320,58,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0.88,20807.38,0.00,312.97,31.30,1.50%,98.25%,0.08,1.00
1/9/2022,ID-RI,Riau,1,0,0,1,128940,4118,124493,329,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.16,21227.84,0.00,677.96,67.80,3.19%,96.55%,1.00,1.00
1/9/2022,ID-SR,Sulawesi Barat,1,0,1,0,12371,347,12021,3,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.64,7930.21,0.00,222.44,22.24,2.80%,97.17%,1.00,1.00
1/9/2022,ID-SN,Sulawesi Selatan,7,0,7,0,110037,2241,107759,37,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,0.74,11672.68,0.00,237.72,23.77,2.04%,97.93%,1.40,1.00
1/9/2022,ID-ST,Sulawesi Tengah,2,0,5,-3,47274,1606,45646,22,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.68,15994.90,0.00,543.38,54.34,3.40%,96.56%,,1.00
1/9/2022,ID-SG,Sulawesi Tenggara,0,0,0,0,20173,528,19640,5,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.00,7654.45,0.00,200.34,20.03,2.62%,97.36%,1.00,1.00
1/9/2022,ID-SA,Sulawesi Utara,0,0,0,0,34819,1064,33633,122,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.00,13179.61,0.00,402.74,40.27,3.06%,96.59%,0.00,1.00
1/9/2022,ID-SB,Sumatera Barat,2,0,1,1,89876,2154,87714,8,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0.36,16284.11,0.00,390.27,39.03,2.40%,97.59%,,1.00
1/9/2022,ID-SS,Sumatera Selatan,1,0,2,-1,59991,3082,56900,9,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,0.12,7300.35,0.00,375.05,37.51,5.14%,94.85%,,1.00
1/9/2022,ID-SU,Sumatera Utara,0,0,0,0,106137,2896,103222,19,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.00,7135.31,0.00,194.69,19.47,2.73%,97.25%,1.00,0.00
1/10/2022,ID-AC,Aceh,1,0,1,0,38433,2066,36366,1,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.19,7324.40,0.00,393.73,39.37,5.38%,94.62%,,1.00
1/10/2022,ID-BA,Bali,1,0,8,-7,114432,4063,110315,54,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,0.24,27141.21,0.00,963.67,96.37,3.55%,96.40%,0.11,1.00
1/10/2022,ID-BT,Banten,16,0,4,12,132988,2695,130169,124,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,1.49,12402.85,0.00,251.34,25.13,2.03%,97.88%,0.76,1.00
1/10/2022,ID-BE,Bengkulu,0,0,0,0,23105,473,22632,0,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,11555.16,0.00,236.55,23.66,2.05%,97.95%,1.00,1.00
1/10/2022,ID-JK,DKI Jakarta,360,0,100,260,867662,13609,851941,2112,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,33.19,79997.27,0.00,1254.73,125.47,1.57%,98.19%,0.92,1.00
1/10/2022,ID-YO,Daerah Istimewa Yogyakarta,3,0,3,0,157037,5270,151671,96,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,0.83,43248.79,0.00,1451.38,145.14,3.36%,96.58%,0.30,1.00
1/10/2022,ID-GO,Gorontalo,0,0,0,0,11850,461,11388,1,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,10036.84,0.00,390.46,39.05,3.89%,96.10%,1.00,1.00
1/10/2022,IDN,Indonesia,454,7,244,203,4266649,144136,4116202,6311,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,1.71,16089.30,0.03,543.53,54.35,3.38%,96.47%,0.86,3.50
1/10/2022,ID-JA,Jambi,1,0,2,-1,29794,784,29007,3,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.29,8528.76,0.00,224.43,22.44,2.63%,97.36%,,1.00
1/10/2022,ID-JB,Jawa Barat,27,1,37,-11,709080,14757,693870,453,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,0.60,15701.05,0.02,326.76,32.68,2.08%,97.85%,1.23,
1/10/2022,ID-JT,Jawa Tengah,9,1,14,-6,487031,30389,455905,737,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,0.25,13393.19,0.03,835.69,83.57,6.24%,93.61%,1.13,
1/10/2022,ID-JI,Jawa Timur,8,1,7,0,400220,29754,370503,-37,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,0.20,9887.10,0.02,735.05,73.50,7.43%,92.57%,0.50,1.00
1/10/2022,ID-KB,Kalimantan Barat,1,0,2,-1,41699,1064,40623,12,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.18,7689.55,0.00,196.21,19.62,2.55%,97.42%,0.33,1.00
1/10/2022,ID-KS,Kalimantan Selatan,0,0,0,0,69961,2392,67563,6,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,0.00,17390.04,0.00,594.57,59.46,3.42%,96.57%,1.00,1.00
1/10/2022,ID-KT,Kalimantan Tengah,1,1,1,-1,45674,1435,44209,30,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,0.39,17769.99,0.39,558.30,55.83,3.14%,96.79%,0.50,
1/10/2022,ID-KI,Kalimantan Timur,3,0,1,2,158354,5453,152885,16,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,0.84,44579.25,0.00,1535.11,153.51,3.44%,96.55%,3.00,1.00
1/10/2022,ID-KU,Kalimantan Utara,0,0,0,0,35963,811,35119,33,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,0.00,55463.62,0.00,1250.76,125.08,2.26%,97.65%,1.00,1.00
1/10/2022,ID-BB,Kepulauan Bangka Belitung,1,0,1,0,52375,1462,50897,16,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,0.72,37959.31,0.00,1059.60,105.96,2.79%,97.18%,1.00,1.00
1/10/2022,ID-KR,Kepulauan Riau,5,0,23,-18,54644,1748,52156,740,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,2.59,28321.76,0.00,905.98,90.60,3.20%,95.45%,0.21,1.00
1/10/2022,ID-LA,Lampung,0,3,2,-5,49756,3874,45355,527,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.00,5470.34,0.33,425.92,42.59,7.79%,91.15%,1.00,
1/10/2022,ID-MA,Maluku,0,0,0,0,14596,266,14330,0,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,7902.13,0.00,144.01,14.40,1.82%,98.18%,1.00,1.00
1/10/2022,ID-MU,Maluku Utara,2,0,0,2,12108,303,11802,3,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,1.53,9258.28,0.00,231.69,23.17,2.50%,97.47%,,1.00
1/10/2022,ID-NB,Nusa Tenggara Barat,0,0,3,-3,27812,818,26931,63,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0.00,5277.17,0.00,155.21,15.52,2.94%,96.83%,1.00,1.00
1/10/2022,ID-NT,Nusa Tenggara Timur,10,0,2,8,64312,1350,62878,84,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,1.85,11884.71,0.00,249.48,24.95,2.10%,97.77%,2.00,0.00
1/10/2022,ID-PA,Papua,1,0,0,1,34387,560,33708,119,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.23,7922.64,0.00,129.02,12.90,1.63%,98.03%,,1.00
1/10/2022,ID-PB,Papua Barat,1,0,10,-9,23736,357,23330,49,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,0.88,20808.26,0.00,312.97,31.30,1.50%,98.29%,1.00,1.00
1/10/2022,ID-RI,Riau,0,0,7,-7,128940,4118,124500,322,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,0.00,21227.84,0.00,677.96,67.80,3.19%,96.56%,0.00,1.00
1/10/2022,ID-SR,Sulawesi Barat,0,0,0,0,12371,347,12021,3,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.00,7930.21,0.00,222.44,22.24,2.80%,97.17%,0.00,1.00
1/10/2022,ID-SN,Sulawesi Selatan,0,0,6,-6,110037,2241,107765,31,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,0.00,11672.68,0.00,237.72,23.77,2.04%,97.94%,0.00,1.00
1/10/2022,ID-ST,Sulawesi Tengah,0,0,2,-2,47274,1606,45648,20,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.00,15994.90,0.00,543.38,54.34,3.40%,96.56%,0.00,1.00
1/10/2022,ID-SG,Sulawesi Tenggara,0,0,0,0,20173,528,19640,5,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,0.00,7654.45,0.00,200.34,20.03,2.62%,97.36%,1.00,1.00
1/10/2022,ID-SA,Sulawesi Utara,0,0,0,0,34819,1064,33633,122,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.00,13179.61,0.00,402.74,40.27,3.06%,96.59%,1.00,1.00
1/10/2022,ID-SB,Sumatera Barat,0,0,0,0,89876,2154,87714,8,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,0.00,16284.11,0.00,390.27,39.03,2.40%,97.59%,0.00,1.00
1/10/2022,ID-SS,Sumatera Selatan,1,0,0,1,59992,3082,56900,10,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,0.12,7300.47,0.00,375.05,37.51,5.14%,94.85%,1.00,1.00
1/10/2022,ID-SU,Sumatera Utara,2,0,3,-1,106139,2896,103225,18,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,0.13,7135.45,0.00,194.69,19.47,2.73%,97.25%,,1.00
1/11/2022,ID-AC,Aceh,0,1,0,-1,38433,2067,36366,0,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.00,7324.40,0.19,393.92,39.39,5.38%,94.62%,0.00,
1/11/2022,ID-BA,Bali,9,0,2,7,114441,4063,110317,61,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,2.13,27143.35,0.00,963.67,96.37,3.55%,96.40%,9.00,1.00
1/11/2022,ID-BT,Banten,43,0,10,33,133031,2695,130179,157,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,4.01,12406.86,0.00,251.34,25.13,2.03%,97.86%,2.69,1.00
1/11/2022,ID-BE,Bengkulu,1,0,0,1,23106,473,22632,1,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.50,11555.66,0.00,236.55,23.66,2.05%,97.95%,,1.00
1/11/2022,ID-JK,DKI Jakarta,537,0,182,355,868199,13609,852123,2467,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,49.51,80046.78,0.00,1254.73,125.47,1.57%,98.15%,1.49,1.00
1/11/2022,ID-YO,Daerah Istimewa Yogyakarta,7,1,3,3,157044,5271,151674,99,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,1.93,43250.72,0.28,1451.66,145.17,3.36%,96.58%,2.33,
1/11/2022,ID-GO,Gorontalo,0,0,0,0,11850,461,11388,1,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,10036.84,0.00,390.46,39.05,3.89%,96.10%,1.00,1.00
1/11/2022,IDN,Indonesia,802,8,446,348,4267451,144144,4116648,6659,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,3.02,16092.32,0.03,543.56,54.36,3.38%,96.47%,1.77,1.14
